order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags,channel,payment,status,unit_price,returned,order_date,year,month,day_name,is_weekend,gross_revenue,net_revenue,order_size,service_fee,high_value,revenue_per_unit,revenue_cliped
ORD-0044394,"Mar 06, 2026",06/03/2026 19:06:36,S03,P055,Web,Card,3,1065.20,25,4,5.0,No,Shipped,New,NONE,,Web,Card,Shipped,1065.2,False,2026-03-06,2026,3,Friday,False,3195.6000000000004,2396.7000000000003,Standard,0,No,798.9000000000001,2396.7000000000003
ORD-0044395,2025-11-27,2025-11-27 17:11:44,S10,P002,Web,UPI,4, 3726 ,30,5,4.2,No,Completed,New,NONE,,Web,UPI,Completed,3726.0,False,2025-11-27,2025,11,Thursday,False,14904.0,10432.8,High,0,Yes,2608.2,10432.8
ORD-0044396,10/07/2025,10/07/2025 11:09:16,S23,P025,App, upi ,2,Rs.3192.31,5,5,4.8,No,Shipped,New,NONE,sale|app,App,UPI,Shipped,3192.31,False,2025-07-10,2025,7,Thursday,False,6384.62,6065.388999999999,High,10,No,3032.6944999999996,6065.388999999999
ORD-0044397,"Jun 16, 2026",2026-06-16 19:48:36,S18,P050,App,Wallet,1,INR 5721.12,10,3,3.6,No,Shipped,Premium,APPONLY,gift,App,Wallet,Shipped,5721.12,False,2026-06-16,2026,6,Tuesday,False,5721.12,5149.008,Standard,10,No,5149.008,5149.008
ORD-0044398,2026-04-09,09/04/2026 15:52:06,S16,P005,Web,COD,3,354.06,20,2,4.7,N,Shipped,Business,FESTIVE,gift,Web,COD,Shipped,354.06,False,2026-04-09,2026,4,Thursday,False,1062.18,849.7440000000001,Low,0,No,283.24800000000005,849.7440000000001
ORD-0044399,24/01/2026,2026-01-24 15:03:55,S18,P103,STORE ,card,3, 4307 ,0,4,2.9,No,Completed,Regular,APPONLY,express,Store,Card,Completed,4307.0,False,2026-01-24,2026,1,Saturday,True,12921.0,12921.0,High,25,Yes,4307.0,12921.0
ORD-0044400,"Aug 08, 2025",08/08/2025 13:17:43,S22,P044,Web,Card,5,Rs.321.55,10,4,,N,Completed,Regular,NONE,bulk|priority,Web,Card,Completed,321.55,False,2025-08-08,2025,8,Friday,False,1607.75,1446.9750000000001,Low,0,No,289.39500000000004,1446.9750000000001
ORD-0044401,2025-06-18,2025-06-18 13:51:17,S02,P046,STORE ,UPI,3,INR 2229.54,10,2,2.7,No,Completed,New,NONE,gift|express,Store,UPI,Completed,2229.54,False,2025-06-18,2025,6,Wednesday,False,6688.62,6019.758,High,25,No,2006.586,6019.758
ORD-0044402,30/12/2025,30/12/2025 19:12:51,S02,P111,App,Card,4,1051.42,30,2,2.6,No,Shipped,Premium,APPONLY,bulk|priority,App,Card,Shipped,1051.42,False,2025-12-30,2025,12,Tuesday,False,4205.68,2943.976,Standard,10,No,735.994,2943.976
ORD-0044403,"May 05, 2026",2026-05-05 21:34:32,S19,P096,Web,COD,2, 5006 ,0,9,5.0,No,Cancelled,Regular,APPONLY,sale|app,Web,COD,Cancelled,5006.0,False,2026-05-05,2026,5,Tuesday,False,10012.0,10012.0,High,0,Yes,5006.0,10012.0
ORD-0044404,2026-06-04,04/06/2026 20:30:26,S08,P046,STORE ,Card,4,Rs.2703.87,15,5,4.5,No,Completed ,Regular,SAVE5,,Store,Card,Completed,2703.87,False,2026-06-04,2026,6,Thursday,False,10815.48,9193.158,High,25,No,2298.2895,9193.158
ORD-0044405,27/04/2026,2026-04-27 12:41:31,S07,P032,Web,UPI,4,INR 6326.72,10,5,4.1,No,Completed,Business,NONE,,Web,UPI,Completed,6326.72,False,2026-04-27,2026,4,Monday,False,25306.88,22776.192000000003,Premium,0,Yes,5694.048000000001,22776.192000000003
ORD-0044406,"Jan 15, 2025",15/01/2025 16:42:18,S07,P107,App,UPI,3,252.38,5,1,3.6,No,Cancelled,Regular,APPONLY,,App,UPI,Cancelled,252.38,False,2025-01-15,2025,1,Wednesday,False,757.14,719.2829999999999,Low,10,No,239.76099999999997,719.2829999999999
ORD-0044407,2026-09-03,2026-09-03 21:58:24,S24,P048,App,UPI,3, 5279 ,0,2,4.6,No,Completed,New,SAVE5,express,App,UPI,Completed,5279.0,False,2026-09-03,2026,9,Thursday,False,15837.0,15837.0,Premium,10,Yes,5279.0,15837.0
ORD-0044408,30/05/2025,30/05/2025 16:49:08,S23,P010,STORE ,UPI,4,Rs.4330.06,15,3,5.0,No,Processing,Regular,SAVE5,express,Store,UPI,Processing,4330.06,False,2025-05-30,2025,5,Friday,False,17320.24,14722.204000000002,High,25,Yes,3680.5510000000004,14722.204000000002
ORD-0044409,"Jan 07, 2025",2025-01-07 08:02:05,S22,P053,App, upi ,3,INR 1857.44,15,2,2.7,N,Completed,Regular,NONE,,App,UPI,Completed,1857.44,False,2025-01-07,2025,1,Tuesday,False,5572.32,4736.472,Standard,10,No,1578.8239999999998,4736.472
ORD-0044410,2025-12-14,14/12/2025 18:05:40,S24,P057,App,UPI,3,2643.93,15,2,3.5,No,Completed,New,BULK10,gift|express,App,UPI,Completed,2643.93,False,2025-12-14,2025,12,Sunday,True,7931.789999999999,6742.021499999999,High,10,No,2247.3405,6742.021499999999
ORD-0044411,10/10/2025,2025-10-10 15:59:37,S02,P073,STORE ,Card,4, 939 ,10,2,3.3,No,Shipped,Regular,SAVE5,new|web,Store,Card,Shipped,939.0,False,2025-10-10,2025,10,Friday,False,3756.0,3380.4,Standard,25,No,845.1,3380.4
ORD-0044412,"Mar 07, 2025",07/03/2025 14:55:00,S18,P036,Web, upi ,4,Rs.4147.00,0,5,4.7,No,Shipped,Regular,SAVE5,,Web,UPI,Shipped,4147.0,False,2025-03-07,2025,3,Friday,False,16588.0,16588.0,Premium,0,Yes,4147.0,16588.0
ORD-0044413,2025-05-13,2025-05-13 08:30:22,S22,P098,web,UPI,5,INR 886.16,10,4,4.7,No,Completed,New,NONE,new|web,Web,UPI,Completed,886.16,False,2025-05-13,2025,5,Tuesday,False,4430.8,3987.7200000000003,Standard,0,No,797.5440000000001,3987.7200000000003
ORD-0044414,08/05/2025,08/05/2025 14:35:40,S14,P051,App,UPI,1,2044.52,10,6,4.1,No,Completed,Premium,NONE,sale|app,App,UPI,Completed,2044.52,False,2025-05-08,2025,5,Thursday,False,2044.52,1840.068,Low,10,No,1840.068,1840.068
ORD-0044415,"Sep 30, 2025",2025-09-30 19:03:08,S22,P064,App,COD,4, 2213 ,10,5,3.4,No,Completed,New,NONE,,App,COD,Completed,2213.0,False,2025-09-30,2025,9,Tuesday,False,8852.0,7966.8,High,10,No,1991.7,7966.8
ORD-0044416,2026-04-10,10/04/2026 15:53:57,S04,P084,Web,UPI,5,Rs.1011.64,0,4,5.0,No,Shipped,New,NONE,bulk|priority,Web,UPI,Shipped,1011.64,False,2026-04-10,2026,4,Friday,False,5058.2,5058.2,Standard,0,No,1011.64,5058.2
ORD-0044417,27/02/2026,2026-02-27 11:45:19,S23,P096,Web,Card,1,INR 4200.02,25,3,3.5,No,Shipped,New,NONE,gift|express,Web,Card,Shipped,4200.02,False,2026-02-27,2026,2,Friday,False,4200.02,3150.0150000000003,Standard,0,No,3150.0150000000003,3150.0150000000003
ORD-0044418,"Jan 17, 2025",17/01/2025 19:27:23,S17,P038,App,UPI,3,4213.99,5,0,,No,CANCELLED,Regular,NONE,,App,UPI,Cancelled,4213.99,False,2025-01-17,2025,1,Friday,False,12641.97,12009.8715,High,10,Yes,4003.2904999999996,12009.8715
ORD-0044419,2025-04-18,2025-04-18 14:16:36,S07,P003,App,card,1, 660 ,15,,3.0,Yes,Completed,New,NONE,bulk|priority,App,Card,Completed,660.0,True,2025-04-18,2025,4,Friday,False,660.0,561.0,Low,10,No,561.0,561.0
ORD-0044420,14/01/2026,14/01/2026 17:03:43,S16,P017,App,COD,1,Rs.5155.63,10,6,3.7,No,Completed,Business,NONE,gift|express,App,COD,Completed,5155.63,False,2026-01-14,2026,1,Wednesday,False,5155.63,4640.067,Standard,10,No,4640.067,4640.067
ORD-0044421,"May 13, 2026",2026-05-13 08:12:20,S03,P067,Store,UPI,5,INR 2420.98,20,1,3.0,No,Completed,Regular,NONE,new|web,Store,UPI,Completed,2420.98,False,2026-05-13,2026,5,Wednesday,False,12104.9,9683.92,High,25,No,1936.784,9683.92
ORD-0044422,2025-01-22,22/01/2025 10:00:03,S23,P005, APP,COD,1,360.34,25,5,4.8,No,Completed,Regular,NONE,,App,COD,Completed,360.34,False,2025-01-22,2025,1,Wednesday,False,360.34,270.255,Low,10,No,270.255,270.255
ORD-0044423,28/07/2025,2025-07-28 10:48:31,S05,P056,App,UPI,2, 392 ,0,,3.5,No,Completed,New,NONE,,App,UPI,Completed,392.0,False,2025-07-28,2025,7,Monday,False,784.0,784.0,Low,10,No,392.0,784.0
ORD-0044424,"Mar 13, 2025",13/03/2025 09:57:20,S05,P037, WEB ,UPI,4,Rs.1825.61,10,6,,Yes,Completed,Business,NONE,,Web,UPI,Completed,1825.61,True,2025-03-13,2025,3,Thursday,False,7302.44,6572.196,High,0,No,1643.049,6572.196
ORD-0044425,2025-10-29,2025-10-29 13:57:14,S04,P037,Web,UPI,2,INR 1618.74,15,3,4.5,No,Completed,New,NONE,express,Web,UPI,Completed,1618.74,False,2025-10-29,2025,10,Wednesday,False,3237.48,2751.8579999999997,Standard,0,No,1375.9289999999999,2751.8579999999997
ORD-0044426,31/08/2025,31/08/2025 13:49:27,S18,P087,Store,UPI,1,915.06,20,6,4.0,No,Shipped,Premium,NONE,gift,Store,UPI,Shipped,915.06,False,2025-08-31,2025,8,Sunday,True,915.06,732.048,Low,25,No,732.048,732.048
ORD-0044427,"Apr 18, 2025",2025-04-18 09:07:09,S04,P076,Web,UPI,1, 1200 ,0,3,3.8,No,Shipped,Premium,BULK10,,Web,UPI,Shipped,1200.0,False,2025-04-18,2025,4,Friday,False,1200.0,1200.0,Low,0,No,1200.0,1200.0
ORD-0044428,2026-08-22,22/08/2026 17:13:38,S06,P057,Web,UPI,2,Rs.2971.10,10,6,3.4,No,Shipped,New,APPONLY,bulk|priority,Web,UPI,Shipped,2971.1,False,2026-08-22,2026,8,Saturday,True,5942.2,5347.98,Standard,0,No,2673.99,5347.98
ORD-0044429,18/04/2026,2026-04-18 14:45:40,S23,P002,Store,COD,4,INR 3764.88,10,1,,No,Shipped,New,NONE,new|web,Store,COD,Shipped,3764.88,False,2026-04-18,2026,4,Saturday,True,15059.52,13553.568000000001,High,25,Yes,3388.3920000000003,13553.568000000001
ORD-0044430,"Dec 05, 2025",05/12/2025 13:28:17,S24,P119,App,Card,1,233.35,25,5,5.0,No,Completed,Regular,NONE,new|web,App,Card,Completed,233.35,False,2025-12-05,2025,12,Friday,False,233.35,175.0125,Low,10,No,175.0125,175.0125
ORD-0044431,2026-04-20,2026-04-20 11:24:24,S11,P117,Store,Card,4, 2820 ,20,2,4.4,No,Completed,Premium,BULK10,express,Store,Card,Completed,2820.0,False,2026-04-20,2026,4,Monday,False,11280.0,9024.0,High,25,No,2256.0,9024.0
ORD-0044432,13/07/2025,13/07/2025 13:20:38,S23,P028,web,UPI,4,Rs.3563.71,15,5,3.6,,Completed,New,SAVE5,gift|express,Web,UPI,Completed,3563.71,,2025-07-13,2025,7,Sunday,True,14254.84,12116.614,High,0,Yes,3029.1535,12116.614
ORD-0044433,"Aug 03, 2026",2026-08-03 10:17:51,S12,P079,App,UPI,5,INR 1473.65,15,6,5.0,No,Shipped,New,NONE,,App,UPI,Shipped,1473.65,False,2026-08-03,2026,8,Monday,False,7368.25,6263.0125,High,10,No,1252.6025,6263.0125
ORD-0044434,2025-09-13,13/09/2025 20:32:43,S09,P110, APP,Card,4,869.08,25,3,4.7,No,Completed,Regular,NONE,gift,App,Card,Completed,869.08,False,2025-09-13,2025,9,Saturday,True,3476.32,2607.2400000000002,Standard,10,No,651.8100000000001,2607.2400000000002
ORD-0044435,28/08/2025,2025-08-28 15:12:53,S05,P072, APP, upi ,4, 1910 ,20,3,4.3,No,Completed,New,NONE,,App,UPI,Completed,1910.0,False,2025-08-28,2025,8,Thursday,False,7640.0,6112.0,High,10,No,1528.0,6112.0
ORD-0044436,"Dec 19, 2025",19/12/2025 20:09:09,S11,P099,Web,Card,1,Rs.4620.19,0,2,3.4,No,Processing,New,SAVE5,new|web,Web,Card,Processing,4620.19,False,2025-12-19,2025,12,Friday,False,4620.19,4620.19,Standard,0,No,4620.19,4620.19
ORD-0044437,2025-12-25,2025-12-25 19:59:18,S16,P030,STORE ,UPI,3,INR 241.44,15,6,3.9,No,Shipped,New,NONE,,Store,UPI,Shipped,241.44,False,2025-12-25,2025,12,Thursday,False,724.3199999999999,615.6719999999999,Low,25,No,205.22399999999996,615.6719999999999
ORD-0044438,20/01/2026,20/01/2026 14:39:50,S13,P094,Web,Card,3,5671.88,20,0,5.0,No,Completed,Regular,SAVE5,express,Web,Card,Completed,5671.88,False,2026-01-20,2026,1,Tuesday,False,17015.64,13612.512,High,0,Yes,4537.504,13612.512
ORD-0044439,"Jun 01, 2026",2026-06-01 13:34:12,S15,P049,Web,Card,5, 1963 ,15,5,4.0,No,Completed ,Premium,APPONLY,,Web,Card,Completed,1963.0,False,2026-06-01,2026,6,Monday,False,9815.0,8342.75,High,0,No,1668.55,8342.75
ORD-0044440,2025-06-16,16/06/2025 18:03:41,S04,P084,Store,COD,3,Rs.1152.36,0,5,3.4,No,Completed,Regular,NONE,gift|express,Store,COD,Completed,1152.36,False,2025-06-16,2025,6,Monday,False,3457.08,3457.08,Standard,25,No,1152.36,3457.08
ORD-0044441,15/03/2026,2026-03-15 13:22:04,S08,P029,Web,COD,2,INR 2935.41,10,2,3.3,Yes,Completed,Regular,SAVE5,,Web,COD,Completed,2935.41,True,2026-03-15,2026,3,Sunday,True,5870.82,5283.738,Standard,0,No,2641.869,5283.738
ORD-0044442,"May 03, 2025",03/05/2025 14:19:59,S08,P003,Web,UPI,4,668.50,0,4,4.2,No,Completed,Regular,NONE,sale|app,Web,UPI,Completed,668.5,False,2025-05-03,2025,5,Saturday,True,2674.0,2674.0,Standard,0,No,668.5,2674.0
ORD-0044443,2025-05-29,2025-05-29 13:44:18,S21,P010,Store,COD,4, 3682 ,15,3,4.4,N,Completed,New,NONE,sale|app,Store,COD,Completed,3682.0,False,2025-05-29,2025,5,Thursday,False,14728.0,12518.8,High,25,Yes,3129.7,12518.8
ORD-0044444,04/11/2025,04/11/2025 16:26:46,S17,P093,Web,UPI,2,Rs.1509.69,15,,4.1,No,Shipped,New,FESTIVE,gift|express,Web,UPI,Shipped,1509.69,False,2025-11-04,2025,11,Tuesday,False,3019.38,2566.473,Standard,0,No,1283.2365,2566.473
ORD-0044445,"Nov 22, 2025",2025-11-22 08:45:47,S04,P116,STORE ,Card,1,INR 5580.53,5,5,4.5,No,Completed,Regular,NONE,express,Store,Card,Completed,5580.53,False,2025-11-22,2025,11,Saturday,True,5580.53,5301.5035,Standard,25,No,5301.5035,5301.5035
ORD-0044446,2026-02-04,04/02/2026 11:50:45,S11,P025,Store,Card,5,3188.35,0,7,3.4,No,Completed ,New,NONE,express,Store,Card,Completed,3188.35,False,2026-02-04,2026,2,Wednesday,False,15941.75,15941.75,Premium,25,Yes,3188.35,15941.75
ORD-0044447,28/03/2025,2025-03-28 17:31:16,S02,P001,Web, upi ,1, 3170 ,20,,4.9,No,Shipped,New,NONE,gift,Web,UPI,Shipped,3170.0,False,2025-03-28,2025,3,Friday,False,3170.0,2536.0,Standard,0,No,2536.0,2536.0
ORD-0044448,"May 22, 2026",22/05/2026 14:57:01,S16,P037,App,UPI,4,Rs.1750.32,10,5,4.4,N,Completed,Regular,NONE,gift,App,UPI,Completed,1750.32,False,2026-05-22,2026,5,Friday,False,7001.28,6301.152,High,10,No,1575.288,6301.152
ORD-0044449,2025-12-12,2025-12-12 17:41:59,S01,P101,App,COD,1,INR 1631.30,10,0,4.4,Yes,Completed ,Business,NONE,,App,COD,Completed,1631.3,True,2025-12-12,2025,12,Friday,False,1631.3,1468.17,Low,10,No,1468.17,1468.17
ORD-0044450,03/01/2026,03/01/2026 16:59:25,S19,P027, WEB ,UPI,3,2392.95,0,4,,No,Completed,Regular,SAVE5,sale|app,Web,UPI,Completed,2392.95,False,2026-01-03,2026,1,Saturday,True,7178.849999999999,7178.849999999999,High,0,No,2392.95,7178.849999999999
ORD-0044451,"Apr 09, 2026",2026-04-09 12:39:41,S12,P052,Store,UPI,5, 3703 ,30,4,,Yes,Shipped,Regular,NONE,sale|app,Store,UPI,Shipped,3703.0,True,2026-04-09,2026,4,Thursday,False,18515.0,12960.5,High,25,Yes,2592.1,12960.5
ORD-0044452,2026-03-06,06/03/2026 14:11:18,S07,P052,Web,Card,2,Rs.3281.41,30,5,3.7,No,Shipped,New,BULK10,sale|app,Web,Card,Shipped,3281.41,False,2026-03-06,2026,3,Friday,False,6562.82,4593.973999999999,Standard,0,No,2296.9869999999996,4593.973999999999
ORD-0044453,23/09/2025,2025-09-23 08:58:59,S24,P109,App,Card,5,INR 4157.07,30,4,4.9,Yes,Processing,Business,NONE,express,App,Card,Processing,4157.07,True,2025-09-23,2025,9,Tuesday,False,20785.35,14549.744999999997,High,10,Yes,2909.9489999999996,14549.744999999997
ORD-0044454,"Oct 28, 2025",28/10/2025 18:37:46,S19,P026,Store,UPI,5,1781.72,0,6,4.6,No,Shipped,Regular,FESTIVE,express,Store,UPI,Shipped,1781.72,False,2025-10-28,2025,10,Tuesday,False,8908.6,8908.6,High,25,No,1781.72,8908.6
ORD-0044455,2025-05-25,2025-05-25 14:12:39,S24,P105,Web,Card,4, 2177 ,5,8,3.9,No,Completed,New,NONE,sale|app,Web,Card,Completed,2177.0,False,2025-05-25,2025,5,Sunday,True,8708.0,8272.6,High,0,No,2068.15,8272.6
ORD-0044456,18/12/2025,18/12/2025 11:44:39,S19,P103,App,Card,2,Rs.4373.07,25,3,2.8,No,Completed,New,FESTIVE,sale|app,App,Card,Completed,4373.07,False,2025-12-18,2025,12,Thursday,False,8746.14,6559.605,High,10,No,3279.8025,6559.605
ORD-0044457,"May 06, 2025",2025-05-06 15:28:04,S24,P009,Store,COD,4,INR 744.43,0,1,,Yes,Shipped,Regular,APPONLY,new|web,Store,COD,Shipped,744.43,True,2025-05-06,2025,5,Tuesday,False,2977.72,2977.72,Standard,25,No,744.43,2977.72
ORD-0044458,2026-01-29,29/01/2026 08:10:30,S05,P082,App,Card,3,6283.58,15,9,4.2,N,Completed,New,SAVE5,sale|app,App,Card,Completed,6283.58,False,2026-01-29,2026,1,Thursday,False,18850.739999999998,16023.128999999997,Premium,10,Yes,5341.042999999999,16023.128999999997
ORD-0044459,17/09/2025,2025-09-17 13:48:16,S09,P020,Store,COD,5, 649 ,10,3,,Y,Shipped,Premium,APPONLY,express,Store,COD,Shipped,649.0,True,2025-09-17,2025,9,Wednesday,False,3245.0,2920.5,Standard,25,No,584.1,2920.5
ORD-0044460,"May 27, 2025",27/05/2025 20:47:21,S01,P078,Store,COD,4,Rs.5858.81,10,1,,No,Completed,Regular,NONE,,Store,COD,Completed,5858.81,False,2025-05-27,2025,5,Tuesday,False,23435.24,21091.716,Premium,25,Yes,5272.929,21091.716
ORD-0044461,2025-10-23,2025-10-23 13:21:32,S08,P008, APP,Wallet,3,INR 966.82,15,5,5.0,No,Completed,Business,APPONLY,bulk|priority,App,Wallet,Completed,966.82,False,2025-10-23,2025,10,Thursday,False,2900.46,2465.391,Standard,10,No,821.797,2465.391
ORD-0044462,03/08/2026,03/08/2026 13:03:06,S21,P089,App,Card,3,826.80,20,6,3.3,No,Completed,New,NONE,sale|app,App,Card,Completed,826.8,False,2026-08-03,2026,8,Monday,False,2480.3999999999996,1984.3199999999997,Low,10,No,661.4399999999999,1984.3199999999997
ORD-0044463,"Dec 15, 2025",2025-12-15 14:17:46,S09,P005,STORE ,Wallet,5, 328 ,25,4,,No,Completed,Regular,SAVE5,new|web,Store,Wallet,Completed,328.0,False,2025-12-15,2025,12,Monday,False,1640.0,1230.0,Low,25,No,246.0,1230.0
ORD-0044464,2025-08-03,03/08/2025 11:31:18,S21,P039,Web,COD,4,Rs.4438.88,10,5,4.8,No,Shipped,Business,FESTIVE,gift|express,Web,COD,Shipped,4438.88,False,2025-08-03,2025,8,Sunday,True,17755.52,15979.968,Premium,0,Yes,3994.992,15979.968
ORD-0044465,07/10/2025,2025-10-07 11:04:27,S18,P085,Web,Wallet,4,INR 216.76,5,3,4.8,No,Completed,New,APPONLY,sale|app,Web,Wallet,Completed,216.76,False,2025-10-07,2025,10,Tuesday,False,867.04,823.6879999999999,Low,0,No,205.92199999999997,823.6879999999999
ORD-0044466,"Jan 10, 2026",10/01/2026 14:39:36,S02,P067,STORE ,UPI,1,2556.92,10,4,4.1,Yes,Shipped,Premium,NONE,gift,Store,UPI,Shipped,2556.92,True,2026-01-10,2026,1,Saturday,True,2556.92,2301.228,Standard,25,No,2301.228,2301.228
ORD-0044467,2025-04-06,2025-04-06 17:15:05,S22,P020,Store,Card,3, 698 ,10,2,,Yes,Shipped,Regular,NONE,,Store,Card,Shipped,698.0,True,2025-04-06,2025,4,Sunday,True,2094.0,1884.6000000000001,Low,25,No,628.2,1884.6000000000001
ORD-0044468,14/12/2025,14/12/2025 11:29:17,S06,P078,Store,Card,5,Rs.4367.61,5,6,5.0,No,Completed,New,NONE,gift,Store,Card,Completed,4367.61,False,2025-12-14,2025,12,Sunday,True,21838.05,20746.1475,Premium,25,Yes,4149.2294999999995,20746.1475
ORD-0044469,"Jan 21, 2025",2025-01-21 10:58:13,S10,P110, WEB ,COD,5,INR 825.93,15,4,3.0,No,Shipped,New,NONE,express,Web,COD,Shipped,825.93,False,2025-01-21,2025,1,Tuesday,False,4129.65,3510.2024999999994,Standard,0,No,702.0404999999998,3510.2024999999994
ORD-0044470,2026-06-14,14/06/2026 18:15:06,S09,P068,Store,Card,3,700.36,20,6,2.9,Yes,Completed,Regular,APPONLY,gift|express,Store,Card,Completed,700.36,True,2026-06-14,2026,6,Sunday,True,2101.08,1680.864,Low,25,No,560.288,1680.864
ORD-0044471,13/01/2026,2026-01-13 15:00:41,S19,P007,Store,UPI,5, 2210 ,10,6,5.0,No,Completed,New,NONE,,Store,UPI,Completed,2210.0,False,2026-01-13,2026,1,Tuesday,False,11050.0,9945.0,High,25,No,1989.0,9945.0
ORD-0044472,"Mar 12, 2025",12/03/2025 12:17:00,S23,P070,Web,COD,4,Rs.1746.71,20,8,4.1,No,Completed,New,NONE,,Web,COD,Completed,1746.71,False,2025-03-12,2025,3,Wednesday,False,6986.84,5589.472000000001,Standard,0,No,1397.3680000000002,5589.472000000001
ORD-0044473,2025-10-16,2025-10-16 19:51:09,S04,P006, WEB ,COD,5,INR 3183.19,0,2,,Yes,Shipped,Regular,NONE,gift,Web,COD,Shipped,3183.19,True,2025-10-16,2025,10,Thursday,False,15915.95,15915.95,Premium,0,Yes,3183.19,15915.95
ORD-0044474,03/07/2026,03/07/2026 21:53:54,S01,P008,App,Card,4,1037.96,10,2,3.5,No,Completed,Regular,NONE,,App,Card,Completed,1037.96,False,2026-07-03,2026,7,Friday,False,4151.84,3736.6560000000004,Standard,10,No,934.1640000000001,3736.6560000000004
ORD-0044475,"Aug 22, 2026",2026-08-22 19:52:38,S10,P022,Store,Card,1, 3480 ,10,5,3.4,No,Shipped,Business,BULK10,bulk|priority,Store,Card,Shipped,3480.0,False,2026-08-22,2026,8,Saturday,True,3480.0,3132.0,Standard,25,No,3132.0,3132.0
ORD-0044476,2025-03-26,26/03/2025 11:52:13,S24,P055, APP,UPI,3,Rs.1259.73,0,2,4.3,No,Completed ,Regular,NONE,sale|app,App,UPI,Completed,1259.73,False,2025-03-26,2025,3,Wednesday,False,3779.19,3779.19,Standard,10,No,1259.73,3779.19
ORD-0044477,17/06/2025,2025-06-17 21:39:45,S06,P010, WEB ,COD,4,INR 3441.27,10,1,5.0,Yes,Completed,Regular,NONE,express,Web,COD,Completed,3441.27,True,2025-06-17,2025,6,Tuesday,False,13765.08,12388.572,High,0,Yes,3097.143,12388.572
ORD-0044478,"Mar 31, 2025",31/03/2025 13:03:55,S07,P070,App,UPI,2,1839.33,15,4,2.4,No,Completed,Business,NONE,,App,UPI,Completed,1839.33,False,2025-03-31,2025,3,Monday,False,3678.66,3126.861,Standard,10,No,1563.4305,3126.861
ORD-0044479,2025-08-17,2025-08-17 09:06:23,S12,P028,STORE , upi ,3, 3196 ,0,5,3.6,No,Completed ,New,BULK10,bulk|priority,Store,UPI,Completed,3196.0,False,2025-08-17,2025,8,Sunday,True,9588.0,9588.0,High,25,No,3196.0,9588.0
ORD-0044480,19/06/2026,19/06/2026 15:32:01,S11,P014,App,Card,2,Rs.2336.80,10,,4.1,No,Processing,New,NONE,gift|express,App,Card,Processing,2336.8,False,2026-06-19,2026,6,Friday,False,4673.6,4206.240000000001,Standard,10,No,2103.1200000000003,4206.240000000001
ORD-0044481,"Mar 15, 2026",2026-03-15 21:22:30,S02,P078,Store,COD,4,INR 5710.54,25,6,2.3,No,Completed,Business,FESTIVE,,Store,COD,Completed,5710.54,False,2026-03-15,2026,3,Sunday,True,22842.16,17131.62,Premium,25,Yes,4282.905,17131.62
ORD-0044482,2025-06-09,09/06/2025 08:02:25,S01,P022,App,UPI,2,3418.78,20,3,4.4,No,Completed ,Business,NONE,express,App,UPI,Completed,3418.78,False,2025-06-09,2025,6,Monday,False,6837.56,5470.048000000001,Standard,10,No,2735.0240000000003,5470.048000000001
ORD-0044483,21/07/2025,2025-07-21 08:06:13,S21,P020,Store,Card,1, 573 ,20,6,5.0,No,Completed,Regular,SAVE5,sale|app,Store,Card,Completed,573.0,False,2025-07-21,2025,7,Monday,False,573.0,458.40000000000003,Low,25,No,458.40000000000003,458.40000000000003
ORD-0044484,"Jan 15, 2026",15/01/2026 08:03:29,S04,P069,STORE , upi ,1,Rs.5065.55,0,2,4.5,No,Completed,Regular,NONE,,Store,UPI,Completed,5065.55,False,2026-01-15,2026,1,Thursday,False,5065.55,5065.55,Standard,25,No,5065.55,5065.55
ORD-0044485,2026-01-06,2026-01-06 19:46:21,S19,P069,Store,UPI,3,INR 4925.26,15,,3.5,No,Completed,Regular,APPONLY,bulk|priority,Store,UPI,Completed,4925.26,False,2026-01-06,2026,1,Tuesday,False,14775.78,12559.413,High,25,Yes,4186.4710000000005,12559.413
ORD-0044486,15/10/2025,15/10/2025 11:16:23,S06,P021,App,COD,1,3474.16,0,3,2.5,Yes,Completed,New,NONE,gift|express,App,COD,Completed,3474.16,True,2025-10-15,2025,10,Wednesday,False,3474.16,3474.16,Standard,10,No,3474.16,3474.16
ORD-0044487,"Sep 19, 2025",2025-09-19 14:56:17,S21,P059,Store,Card,3, 5565 ,0,5,4.5,N,Completed,Regular,NONE,gift,Store,Card,Completed,5565.0,False,2025-09-19,2025,9,Friday,False,16695.0,16695.0,Premium,25,Yes,5565.0,16695.0
ORD-0044488,2026-08-03,03/08/2026 09:08:05,S24,P062,Web,UPI,4,Rs.6080.89,10,8,4.7,No,Completed,New,SAVE5,new|web,Web,UPI,Completed,6080.89,False,2026-08-03,2026,8,Monday,False,24323.56,21891.204,Premium,0,Yes,5472.801,21891.204
ORD-0044489,09/11/2025,2025-11-09 21:12:20,S13,P029,App,COD,2,INR 2656.52,0,,3.2,No,CANCELLED,Regular,SAVE5,gift,App,COD,Cancelled,2656.52,False,2025-11-09,2025,11,Sunday,True,5313.04,5313.04,Standard,10,No,2656.52,5313.04
