order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags
ORD-0042918,"May 21, 2026",21/05/2026 10:57:34,S12,P101,App,Card,1,2196.93,10.0,5.0,4.4,No,Processing,Business,FESTIVE,
ORD-0042919,2026-08-15,2026-08-15 08:37:50,S07,P042,App,Card,2, 5968 ,0.0,4.0,5.0,No,Completed ,New,NONE,gift|express
ORD-0042920,27/05/2025,27/05/2025 12:05:43,S04,P068,App,UPI,5,Rs.703.96,5.0,,2.8,No,CANCELLED,Premium,SAVE5,
ORD-0042921,"Jan 02, 2026",2026-01-02 10:49:20,S20,P059,App, upi ,4,INR 5275.12,30.0,0.0,3.5,Yes,Completed,New,NONE,new|web
ORD-0042922,2025-10-12,12/10/2025 14:23:36,S02,P057,Store,UPI,5,2916.84,0.0,2.0,,No,Completed,Business,SAVE5,sale|app
ORD-0042923,20/03/2026,2026-03-20 17:53:49,S12,P080,web,COD,4, 2020 ,10.0,6.0,4.2,No,Shipped,Regular,SAVE5,express
ORD-0042924,"Feb 22, 2026",22/02/2026 13:06:27,S21,P031,Web,UPI,2,Rs.5631.66,25.0,4.0,,No,Completed,Regular,SAVE5,sale|app
ORD-0042925,2025-02-13,2025-02-13 12:47:44,S10,P038,Store,Card,2,INR 4462.41,20.0,3.0,3.6,No,Completed,Regular,APPONLY,gift|express
ORD-0042926,03/04/2025,03/04/2025 13:26:26,S23,P084,Web,COD,5,1224.40,20.0,1.0,3.7,No,Completed,New,NONE,gift|express
ORD-0042927,"Jan 01, 2026",2026-01-01 21:41:25,S13,P013,Store,UPI,1, 3584 ,5.0,6.0,5.0,No,Completed,Regular,SAVE5,gift
ORD-0042928,2025-11-26,26/11/2025 13:33:46,S14,P059,Store,Card,1,Rs.5478.49,25.0,6.0,4.2,No,Shipped,Business,FESTIVE,gift|express
ORD-0042929,04/07/2026,2026-07-04 18:01:47,S14,P090,App,Card,5,INR 3499.46,0.0,7.0,4.5,No,Shipped,Regular,SAVE5,gift
ORD-0042930,"Jun 10, 2026",10/06/2026 08:14:13,S24,P013,App,card,4,3585.05,10.0,4.0,3.0,No,CANCELLED,Regular,NONE,sale|app
ORD-0042931,2025-02-06,2025-02-06 09:33:06,S08,P031,App,Card,3, 4993 ,0.0,2.0,,No,Completed,New,APPONLY,new|web
ORD-0042932,29/12/2025,29/12/2025 13:08:11,S07,P099,Store,UPI,3,Rs.5468.23,30.0,3.0,4.0,Yes,Completed,Regular,NONE,new|web
ORD-0042933,"Sep 10, 2025",2025-09-10 15:27:54,S09,P062,App,card,4,INR 6580.09,15.0,4.0,5.0,No,CANCELLED,New,NONE,bulk|priority
ORD-0042934,2025-10-27,27/10/2025 13:30:03,S02,P083,STORE ,UPI,2,3186.38,15.0,7.0,3.0,No,Completed,Business,NONE,
ORD-0042935,10/02/2025,2025-02-10 11:44:48,S02,P102,web,card,3, 3232 ,0.0,2.0,4.1,Yes,Completed,Premium,NONE,gift|express
ORD-0042936,"Jun 05, 2026",05/06/2026 16:17:24,S21,P093,Store,UPI,1,Rs.1289.38,20.0,7.0,3.1,No,Completed ,Regular,NONE,bulk|priority
ORD-0042937,2025-04-13,2025-04-13 11:38:51,S04,P043,Store,Card,5,INR 1674.32,10.0,7.0,4.2,No,Completed,New,SAVE5,
ORD-0042938,11/08/2026,11/08/2026 14:43:39,S07,P028,App,UPI,3,3549.06,15.0,5.0,5.0,No,Completed,Regular,NONE,bulk|priority
ORD-0042939,"Aug 01, 2026",2026-08-01 09:32:42,S22,P080,App,UPI,2, 2173 ,10.0,4.0,5.0,Yes,Completed,Regular,NONE,gift|express
ORD-0042940,2026-05-25,25/05/2026 10:24:31,S14,P039,Store,Wallet,1,Rs.4546.61,15.0,6.0,,No,Completed,Regular,NONE,
ORD-0042941,14/03/2025,2025-03-14 20:41:25,S12,P034,App,Wallet,2,INR 3716.55,0.0,5.0,4.9,No,Completed,Regular,APPONLY,gift
ORD-0042942,"Sep 11, 2025",11/09/2025 16:13:05,S08,P040,Web,Card,1,5067.46,0.0,7.0,,No,Completed,Business,APPONLY,gift|express
ORD-0042943,2025-01-15,2025-01-15 12:17:18,S05,P059,Store,Card,4, 5829 ,0.0,2.0,4.2,No,Completed ,Regular,BULK10,sale|app
ORD-0042944,15/01/2026,15/01/2026 08:29:59,S09,P020,Web,UPI,4,Rs.697.91,10.0,,,No,Shipped,New,NONE,
ORD-0042945,"Jun 20, 2026",2026-06-20 18:55:25,S11,P028,Web,UPI,3,INR 3391.65,0.0,1.0,3.5,No,CANCELLED,New,NONE,
ORD-0042946,2025-11-23,23/11/2025 12:39:22,S22,P106, APP,UPI,5,6298.73,0.0,6.0,3.2,No,Completed,New,NONE,
ORD-0042947,15/01/2025,2025-01-15 14:22:59,S10,P108,Store,UPI,3, 3441 ,0.0,4.0,4.5,Y,Completed,New,APPONLY,sale|app
ORD-0042948,"Jul 08, 2025",08/07/2025 16:40:00,S12,P044,Store,UPI,2,Rs.373.35,10.0,6.0,4.2,N,Completed,Business,FESTIVE,sale|app
ORD-0042949,2025-04-16,2025-04-16 09:02:37,S19,P008,Store,Card,2,INR 968.38,5.0,5.0,4.7,No,Completed ,Regular,FESTIVE,bulk|priority
ORD-0042950,27/09/2025,27/09/2025 16:44:36,S02,P037,App,Card,1,2473.10,0.0,5.0,5.0,N,Processing,Regular,NONE,sale|app
ORD-0042951,"Aug 19, 2025",2025-08-19 21:57:41,S11,P051,Store,UPI,1, 2095 ,0.0,4.0,3.4,No,Completed,Regular,SAVE5,new|web
ORD-0042952,2026-05-30,30/05/2026 10:31:00,S15,P058,Store,Card,2,Rs.5950.97,0.0,7.0,3.5,No,CANCELLED,Business,NONE,gift|express
ORD-0042953,18/05/2025,2025-05-18 21:06:48,S02,P046,web,COD,3,INR 2489.97,0.0,,,No,Completed,Regular,APPONLY,gift
ORD-0042954,"Jul 06, 2025",06/07/2025 12:44:54,S24,P115,App,COD,5,6043.98,10.0,5.0,,No,Completed ,Regular,BULK10,express
ORD-0042955,2025-05-28,2025-05-28 08:06:39,S08,P096,STORE ,card,3, 4889 ,30.0,5.0,,Yes,Completed,Regular,NONE,
ORD-0042956,06/07/2026,06/07/2026 14:24:36,S06,P044,Web,Card,3,Rs.335.61,5.0,5.0,4.4,No,Completed,Regular,FESTIVE,sale|app
ORD-0042957,"Jul 02, 2025",2025-07-02 10:50:32,S22,P119,STORE ,COD,3,INR 195.01,5.0,1.0,,N,Processing,Premium,SAVE5,gift
ORD-0042958,2026-09-07,07/09/2026 13:45:19,S17,P112, APP,COD,2,3147.84,10.0,5.0,2.8,No,Processing,New,NONE,gift
ORD-0042959,18/02/2026,2026-02-18 10:23:54,S12,P041,web,UPI,2, 804 ,25.0,,2.7,No,Completed ,Premium,SAVE5,
ORD-0042960,"Jul 10, 2025",10/07/2025 17:35:20,S11,P112,Web,Card,4,Rs.2973.04,25.0,2.0,3.3,No,Shipped,Regular,FESTIVE,gift|express
ORD-0042961,2026-01-04,2026-01-04 13:06:47,S05,P112,App,UPI,1,INR 2527.90,5.0,7.0,5.0,No,Completed,Premium,NONE,sale|app
ORD-0042962,18/03/2025,18/03/2025 18:21:06,S07,P039, APP,Card,5,5065.99,15.0,6.0,4.5,No,Completed ,Regular,NONE,gift
ORD-0042963,"Jul 15, 2026",2026-07-15 10:56:07,S05,P037,Web,UPI,2, 1910 ,5.0,4.0,2.1,No,Completed,New,FESTIVE,gift
ORD-0042964,2026-08-17,17/08/2026 08:34:25,S23,P072,STORE ,card,2,Rs.1646.70,25.0,6.0,,No,Completed,New,SAVE5,gift|express
ORD-0042965,02/07/2025,2025-07-02 12:33:01,S13,P099,STORE ,Card,3,INR 5424.92,15.0,5.0,4.4,No,Completed,New,BULK10,express
ORD-0042966,"Apr 17, 2025",17/04/2025 18:26:30,S01,P078,STORE , upi ,5,5692.51,0.0,4.0,,No,Cancelled,New,APPONLY,
ORD-0042967,2025-09-23,2025-09-23 21:45:34,S07,P074,App,Card,2, 5795 ,0.0,5.0,5.0,No,Completed,Regular,NONE,bulk|priority
ORD-0042968,24/04/2026,24/04/2026 20:17:09,S23,P035,Store,Card,2,Rs.809.71,0.0,2.0,3.9,No,Shipped,Regular,FESTIVE,express
ORD-0042969,"Jan 24, 2026",2026-01-24 08:06:36,S03,P086,web,UPI,1,INR 1822.98,15.0,3.0,4.2,Y,Shipped,Regular,NONE,
ORD-0042970,2025-01-25,25/01/2025 20:47:40,S03,P120,Web,Card,3,850.67,10.0,5.0,4.6,Yes,Completed,New,NONE,
ORD-0042971,06/01/2025,2025-01-06 13:35:11,S03,P099,App,Wallet,4, 6913 ,10.0,4.0,5.0,No,Shipped,Regular,NONE,gift|express
ORD-0042972,"May 27, 2025",27/05/2025 08:47:19,S17,P072,App,card,3,Rs.1562.29,10.0,5.0,4.0,No,Completed,Regular,SAVE5,sale|app
ORD-0042973,2026-04-13,2026-04-13 11:19:48,S13,P010,App,Card,5,INR 3509.12,0.0,6.0,3.6,No,Cancelled,New,NONE,bulk|priority
ORD-0042974,11/06/2025,11/06/2025 20:22:04,S01,P086,Store,Card,2,1519.86,20.0,7.0,3.3,N,Completed,Regular,APPONLY,gift
ORD-0042975,"Jul 09, 2026",2026-07-09 16:23:39,S06,P068,App,UPI,5, 679 ,10.0,4.0,3.5,Yes,Completed,Business,FESTIVE,gift
ORD-0042976,2025-07-04,04/07/2025 10:17:14,S22,P083,App,COD,4,Rs.3184.33,5.0,6.0,4.3,No,Cancelled,Regular,APPONLY,
ORD-0042977,08/07/2026,2026-07-08 19:10:42,S14,P082,STORE ,Wallet,2,INR 6446.76,10.0,4.0,,Y,Completed,New,FESTIVE,gift
ORD-0042978,"Jul 24, 2026",24/07/2026 12:44:02,S18,P027, WEB ,card,5,2299.39,0.0,4.0,4.0,No,Completed ,New,NONE,new|web
ORD-0042979,2026-03-28,2026-03-28 09:40:49,S05,P068,Web,UPI,3, 689 ,25.0,,4.1,No,Completed,New,NONE,
ORD-0042980,19/04/2025,19/04/2025 13:20:54,S02,P072,Web,UPI,3,Rs.1686.15,10.0,3.0,5.0,No,Completed,Business,SAVE5,express
ORD-0042981,"Feb 14, 2025",2025-02-14 18:44:35,S19,P062,STORE ,UPI,4,INR 5338.00,25.0,7.0,4.5,No,Completed,New,NONE,express
ORD-0042982,2025-04-18,18/04/2025 12:11:27,S17,P104,App,Card,4,6117.15,5.0,2.0,,No,Shipped,New,NONE,gift
ORD-0042983,28/01/2026,2026-01-28 10:15:42,S04,P075,App,UPI,4, 1048 ,10.0,5.0,,No,Completed,Regular,NONE,gift|express
ORD-0042984,"Mar 05, 2026",05/03/2026 12:07:57,S17,P092,Web,Card,3,Rs.3605.04,10.0,4.0,4.2,Y,Completed,Business,NONE,new|web
ORD-0042985,2026-09-03,2026-09-03 19:07:39,S14,P081,Web,Wallet,4,INR 5402.94,15.0,4.0,4.3,No,Shipped,Regular,NONE,sale|app
ORD-0042986,14/08/2026,14/08/2026 10:22:36,S12,P055,App,COD,2,1133.82,0.0,3.0,4.5,No,Completed,Premium,SAVE5,
ORD-0042987,"Jul 10, 2025",2025-07-10 14:27:30,S13,P080,App,Card,3, 2160 ,25.0,7.0,2.3,No,Completed,Premium,FESTIVE,bulk|priority
ORD-0042988,2025-08-30,30/08/2025 17:13:02,S22,P066,web,UPI,5,Rs.4077.76,30.0,4.0,,No,CANCELLED,Regular,FESTIVE,bulk|priority
ORD-0042989,24/04/2026,2026-04-24 08:52:07,S23,P072,App,UPI,4,INR 1669.33,0.0,3.0,,Yes,Completed,Premium,NONE,sale|app
ORD-0042990,"Apr 25, 2026",25/04/2026 16:07:10,S22,P077,Web,UPI,2,4090.11,5.0,4.0,5.0,No,Cancelled,Regular,NONE,express
ORD-0042991,2025-07-14,2025-07-14 18:56:03,S01,P069,App,Card,1, 5296 ,5.0,3.0,4.1,No,Completed,Premium,APPONLY,gift
ORD-0042992,20/01/2025,20/01/2025 16:35:31,S12,P045,web,UPI,5,Rs.3523.05,0.0,2.0,3.1,Y,Completed,Regular,APPONLY,express
ORD-0042993,"Mar 01, 2025",2025-03-01 10:35:23,S03,P083,App,Card,3,INR 3014.91,0.0,4.0,2.9,No,Completed,Premium,FESTIVE,new|web
ORD-0042994,2026-05-26,26/05/2026 15:17:00,S01,P040,App, upi ,3,5001.41,20.0,4.0,4.0,No,Completed,Premium,SAVE5,gift
ORD-0042995,05/08/2025,2025-08-05 20:38:32,S23,P068,Store,UPI,5, 634 ,0.0,4.0,4.2,No,Completed ,Regular,FESTIVE,new|web
ORD-0042996,"Mar 25, 2026",25/03/2026 11:05:36,S18,P054,web,COD,1,Rs.6432.64,10.0,2.0,3.6,Yes,Completed,Business,NONE,express
ORD-0042997,2026-05-12,2026-05-12 10:15:12,S17,P066,Web,Card,2,INR 4284.32,10.0,,3.8,No,Processing,Regular,APPONLY,gift
ORD-0042998,10/07/2026,10/07/2026 16:12:52,S15,P120,STORE , upi ,4,730.85,25.0,1.0,,N,Shipped,Regular,NONE,gift
ORD-0042999,"Nov 02, 2025",2025-11-02 13:50:18,S08,P074,STORE ,UPI,3, 5199 ,30.0,4.0,5.0,No,Completed,Regular,SAVE5,gift
ORD-0043000,2026-01-31,31/01/2026 17:09:19,S13,P084,Web,UPI,1,Rs.1108.11,25.0,2.0,4.1,N,Completed,Business,NONE,express
ORD-0043001,02/05/2025,2025-05-02 16:26:55,S04,P045,STORE ,UPI,3,INR 3350.14,15.0,6.0,2.5,No,Completed,Business,NONE,gift
ORD-0043002,"Aug 07, 2026",07/08/2026 08:43:50,S12,P016,Store,Wallet,2,278.78,20.0,,2.6,No,Completed,Premium,NONE,gift|express
ORD-0043003,2026-07-02,2026-07-02 18:09:22,S03,P115,App,Card,5, 6852 ,15.0,2.0,3.6,No,Completed,New,FESTIVE,bulk|priority
ORD-0043004,30/08/2025,30/08/2025 21:49:55,S10,P015,web,Card,1,Rs.4217.67,15.0,5.0,4.1,No,Completed ,New,SAVE5,
ORD-0043005,"Aug 16, 2025",2025-08-16 09:56:35,S03,P077,Store,Card,2,INR 4068.28,0.0,3.0,5.0,Yes,Completed,Premium,FESTIVE,bulk|priority
ORD-0043006,2026-03-31,31/03/2026 16:07:15,S11,P017,App,UPI,4,6216.40,5.0,3.0,4.2,No,Completed,Business,BULK10,gift|express
ORD-0043007,14/09/2025,2025-09-14 13:14:27,S17,P087,STORE ,UPI,2, 900 ,5.0,4.0,,N,Completed,New,NONE,
ORD-0043008,"Mar 26, 2026",26/03/2026 16:56:28,S03,P106,Web, upi ,4,Rs.6466.83,5.0,6.0,,Y,Completed,Business,SAVE5,
ORD-0043009,2025-02-25,2025-02-25 16:15:02,S12,P004,App,Card,3,INR 2914.29,30.0,,5.0,No,Completed,Regular,NONE,sale|app
ORD-0043010,16/06/2025,16/06/2025 15:58:18,S03,P018,STORE ,COD,1,3627.42,15.0,4.0,4.0,Yes,Completed,Regular,NONE,
ORD-0043011,"Apr 29, 2026",2026-04-29 09:57:39,S13,P057,STORE ,UPI,5, 2972 ,25.0,5.0,2.7,No,Completed,Business,FESTIVE,
ORD-0043012,2026-07-25,25/07/2026 17:40:17,S02,P055,web,Card,4,Rs.1183.43,5.0,3.0,4.8,No,Cancelled,Business,NONE,express
ORD-0043013,17/01/2025,2025-01-17 17:24:36,S21,P016,Store,Wallet,3,INR 290.00,15.0,1.0,3.0,No,Completed,Regular,BULK10,new|web
ORD-0043014,"Apr 29, 2026",29/04/2026 17:11:00,S06,P078, WEB ,COD,2,6210.09,5.0,3.0,4.8,No,Completed,New,NONE,
ORD-0043015,2025-02-12,2025-02-12 10:41:13,S08,P032, APP,UPI,3, 4923 ,0.0,6.0,,No,Completed,New,NONE,gift|express
ORD-0043016,22/06/2026,22/06/2026 19:11:13,S02,P098, APP,Card,1,Rs.1001.57,15.0,3.0,4.8,No,Completed,New,NONE,
ORD-0043017,"Jun 07, 2025",2025-06-07 11:00:38,S05,P036,Web,Card,1,INR 4693.56,0.0,7.0,2.5,No,CANCELLED,New,SAVE5,express
ORD-0043018,2025-08-13,13/08/2025 10:15:47,S24,P039,STORE ,COD,3,4603.01,15.0,4.0,3.6,Yes,CANCELLED,Business,FESTIVE,new|web
ORD-0043019,21/03/2026,2026-03-21 12:35:24,S09,P082,App, upi ,2, 6433 ,0.0,5.0,,No,Completed ,New,SAVE5,sale|app
ORD-0043020,"Jun 06, 2026",06/06/2026 10:17:53,S18,P028,STORE ,card,1,Rs.3710.51,10.0,5.0,,No,Shipped,Premium,NONE,express
ORD-0043021,2025-09-15,2025-09-15 12:40:58,S23,P033,web,UPI,3,INR 1117.00,10.0,5.0,5.0,No,Shipped,Regular,APPONLY,
ORD-0043022,15/07/2025,15/07/2025 11:04:17,S13,P013,Store, upi ,5,4038.89,10.0,,4.0,No,CANCELLED,Regular,NONE,gift|express
ORD-0043023,"Aug 31, 2026",2026-08-31 09:06:24,S02,P026,Web,UPI,2, 1876 ,5.0,6.0,5.0,N,Completed,New,APPONLY,gift
ORD-0043024,2026-08-21,21/08/2026 21:29:02,S08,P010,Web, upi ,5,Rs.4072.37,15.0,3.0,4.2,No,Shipped,New,SAVE5,sale|app
ORD-0043025,21/11/2025,2025-11-21 17:29:21,S15,P015,App,COD,5,INR 4101.35,20.0,6.0,3.3,No,Shipped,Regular,SAVE5,express
ORD-0043026,"Jan 15, 2025",15/01/2025 12:59:45,S22,P019,STORE ,Card,1,6099.08,10.0,5.0,2.9,No,Completed,Regular,NONE,gift|express
ORD-0043027,2026-08-24,2026-08-24 13:20:48,S12,P071,Web,UPI,5, 6779 ,10.0,8.0,3.0,No,Completed,New,NONE,express
ORD-0043028,19/01/2026,19/01/2026 12:25:42,S08,P083,Web,Card,4,Rs.3488.12,0.0,3.0,,N,Cancelled,New,NONE,
ORD-0043029,"Dec 09, 2025",2025-12-09 18:29:27,S18,P064,Store, upi ,3,INR 1992.55,15.0,8.0,2.9,No,Cancelled,Regular,BULK10,gift|express
ORD-0043030,2025-03-11,11/03/2025 11:12:16,S24,P009,Store,Card,2,827.03,10.0,2.0,4.1,Yes,Shipped,New,NONE,new|web
ORD-0043031,08/09/2026,2026-09-08 09:16:30,S18,P120,Web,Card,5, 801 ,5.0,6.0,3.7,No,Shipped,Regular,NONE,new|web
ORD-0043032,"Mar 22, 2026",22/03/2026 14:44:48,S15,P078,Web, upi ,1,Rs.5613.71,15.0,3.0,4.0,No,Completed,New,NONE,express
ORD-0043033,2025-05-15,2025-05-15 11:06:54,S18,P104, APP,card,5,INR 5777.66,25.0,6.0,4.7,Y,Completed,New,BULK10,
ORD-0043034,14/08/2025,14/08/2025 20:40:45,S08,P104,Store,Card,4,6299.58,20.0,6.0,4.5,No,Shipped,New,SAVE5,express
ORD-0043035,"Aug 02, 2025",2025-08-02 13:01:26,S21,P044,Web, upi ,3, 363 ,0.0,8.0,3.8,No,Completed,Regular,FESTIVE,new|web
ORD-0043036,2026-06-24,24/06/2026 17:26:05,S03,P063,Store,UPI,5,Rs.3860.16,20.0,8.0,2.6,No,CANCELLED,Premium,APPONLY,sale|app
ORD-0043037,22/10/2025,2025-10-22 13:32:44,S20,P010,App,Card,4,INR 3787.83,15.0,,,No,Completed,New,NONE,
ORD-0043038,"Jun 26, 2026",26/06/2026 10:37:29,S17,P113,Web,Wallet,2,6476.61,10.0,4.0,3.5,No,Completed,New,FESTIVE,bulk|priority
ORD-0043039,2026-03-03,2026-03-03 12:26:03,S01,P119,Web,Card,3, 252 ,30.0,2.0,,Yes,Completed,Regular,BULK10,bulk|priority
ORD-0043040,17/08/2025,17/08/2025 19:43:10,S04,P056,Store,Wallet,4,Rs.425.35,0.0,1.0,4.5,No,Completed,Business,NONE,express
ORD-0043041,"Sep 09, 2025",2025-09-09 09:06:59,S23,P085, APP,COD,1,INR 210.52,0.0,,3.4,No,Completed,Premium,NONE,
ORD-0043042,2026-05-18,18/05/2026 21:14:10,S09,P057,web,Card,2,3230.11,10.0,2.0,3.4,No,Completed ,Premium,NONE,gift
ORD-0043043,06/11/2025,2025-11-06 08:17:25,S08,P025,App,Card,1, 2419 ,30.0,1.0,,No,Completed,Regular,FESTIVE,sale|app
ORD-0043044,"Feb 27, 2026",27/02/2026 17:58:22,S24,P020,Web,COD,1,Rs.732.64,15.0,5.0,3.4,No,Shipped,Premium,NONE,new|web
ORD-0043045,2025-03-18,2025-03-18 17:40:29,S17,P109,Web,UPI,5,INR 3473.51,15.0,6.0,3.4,No,Shipped,Regular,NONE,new|web
ORD-0043046,22/09/2025,22/09/2025 16:18:09,S02,P077,Web,card,5,4327.22,10.0,5.0,5.0,N,Completed ,New,APPONLY,new|web
ORD-0043047,"Dec 24, 2025",2025-12-24 08:56:22,S03,P025,Web,Wallet,4, 3339 ,0.0,3.0,3.2,No,Shipped,Business,FESTIVE,bulk|priority
ORD-0043048,2025-08-01,01/08/2025 17:24:49,S04,P092,STORE ,UPI,2,Rs.3916.39,5.0,3.0,5.0,Yes,Completed ,New,NONE,gift
ORD-0043049,10/06/2026,2026-06-10 08:58:06,S10,P113,Store,UPI,5,INR 6986.24,0.0,3.0,3.3,No,Completed,New,NONE,sale|app
ORD-0043050,"May 11, 2025",11/05/2025 18:18:26,S11,P025,web,UPI,3,3154.45,5.0,5.0,4.5,No,Shipped,Premium,FESTIVE,gift
ORD-0043051,2026-06-11,2026-06-11 18:51:48,S17,P032,Web,UPI,4, 6034 ,5.0,2.0,3.7,No,Completed,Regular,BULK10,express
ORD-0043052,09/02/2025,09/02/2025 20:01:52,S02,P074,Web,UPI,4,Rs.5105.62,20.0,7.0,2.8,No,Completed,New,APPONLY,
ORD-0043053,"Sep 22, 2025",2025-09-22 13:26:52,S19,P021,App,Wallet,1,INR 3245.34,10.0,2.0,2.5,No,Shipped,Regular,NONE,gift|express
ORD-0043054,2025-11-17,17/11/2025 17:13:32,S16,P050,Web,UPI,5,6908.13,5.0,6.0,,No,Completed,Regular,NONE,new|web
ORD-0043055,07/06/2025,2025-06-07 10:35:02,S19,P078,Web,Card,3, 5995 ,0.0,7.0,3.9,No,Completed ,New,NONE,sale|app
ORD-0043056,"Dec 01, 2025",01/12/2025 15:26:36,S21,P118,Store,Card,5,Rs.5480.46,5.0,6.0,3.0,No,Completed,Regular,NONE,
ORD-0043057,2026-07-13,2026-07-13 18:05:56,S18,P109,Web,Wallet,1,INR 4192.04,5.0,5.0,3.5,No,Completed ,Regular,NONE,gift
ORD-0043058,03/10/2025,03/10/2025 10:33:34,S12,P009,Web,Card,1,780.17,0.0,4.0,,No,Completed,Business,SAVE5,sale|app
ORD-0043059,"Dec 01, 2025",2025-12-01 19:38:40,S22,P071,Web,UPI,1, 5752 ,0.0,6.0,4.4,No,Completed,New,NONE,express
ORD-0043060,2026-08-13,13/08/2026 13:14:11,S14,P048, WEB ,Card,2,Rs.5365.55,15.0,6.0,4.7,N,Completed,New,NONE,
ORD-0043061,27/07/2026,2026-07-27 20:57:43,S22,P029,Web,Card,5,INR 2625.36,0.0,5.0,3.5,No,Completed,Premium,NONE,express
ORD-0043062,"Jan 09, 2025",09/01/2025 09:11:08,S13,P050, WEB ,UPI,5,5906.43,0.0,4.0,,No,Completed,Premium,FESTIVE,sale|app
ORD-0043063,2026-03-27,2026-03-27 11:08:22,S16,P118,Web,UPI,3, 4785 ,15.0,2.0,5.0,No,Completed,New,FESTIVE,new|web
ORD-0043064,12/06/2026,12/06/2026 18:11:17,S10,P057,Store,UPI,2,Rs.3152.40,5.0,6.0,,No,Completed,New,NONE,gift|express
ORD-0043065,"Aug 08, 2026",2026-08-08 10:43:01,S05,P072,Store,UPI,2,INR 1778.31,0.0,-0.0,3.9,No,Processing,Regular,FESTIVE,sale|app
ORD-0043066,2026-05-12,12/05/2026 21:53:40,S23,P037,Store, upi ,2,2079.67,20.0,5.0,2.9,Y,Completed,New,FESTIVE,sale|app
ORD-0043067,21/02/2025,2025-02-21 21:10:07,S22,P112,web,Card,2, 2844 ,0.0,5.0,5.0,No,Completed,Business,NONE,
ORD-0043068,"Apr 16, 2026",16/04/2026 09:20:51,S02,P034,App,Card,2,Rs.3958.27,15.0,7.0,3.5,No,Completed,Business,NONE,
ORD-0043069,2026-06-08,2026-06-08 19:50:50,S19,P028,web,card,4,INR 3639.10,15.0,2.0,2.4,No,Completed,Business,APPONLY,gift
ORD-0043070,22/11/2025,22/11/2025 14:09:09,S20,P043, WEB ,Card,2,1471.26,0.0,4.0,4.0,No,Completed,Regular,NONE,express
ORD-0043071,"Jan 13, 2025",2025-01-13 19:47:29,S24,P034,Web,COD,5, 3044 ,25.0,4.0,4.0,No,Completed,Premium,APPONLY,
ORD-0043072,2025-04-29,29/04/2025 17:48:04,S19,P020,App,COD,4,Rs.621.47,15.0,6.0,,No,Completed ,New,BULK10,
ORD-0043073,20/06/2025,2025-06-20 12:22:11,S14,P084,App,Wallet,1,INR 1084.24,0.0,2.0,5.0,No,Shipped,Regular,BULK10,
ORD-0043074,"Jun 19, 2026",19/06/2026 08:25:50,S12,P016,STORE ,Card,2,303.91,30.0,1.0,3.6,Y,Completed,Business,NONE,
ORD-0043075,2025-03-19,2025-03-19 12:26:20,S08,P021,web,COD,4, 3424 ,0.0,,2.9,No,Shipped,Regular,NONE,gift
ORD-0043076,07/04/2026,07/04/2026 14:09:21,S20,P108,App,UPI,5,Rs.3387.94,0.0,5.0,3.0,No,Completed,Regular,NONE,sale|app
ORD-0043077,"Apr 22, 2025",2025-04-22 15:29:54,S22,P015,STORE ,UPI,1,INR 3974.63,10.0,7.0,5.0,N,Completed,Business,NONE,
ORD-0043078,2026-06-01,01/06/2026 19:07:15,S01,P061, WEB ,Card,1,6151.58,0.0,8.0,4.6,No,Cancelled,New,FESTIVE,bulk|priority
ORD-0043079,08/01/2025,2025-01-08 19:26:12,S14,P112,web,UPI,1, 2988 ,30.0,6.0,4.4,No,Processing,New,FESTIVE,sale|app
ORD-0043080,"May 27, 2025",27/05/2025 12:06:00,S08,P094,STORE ,UPI,4,Rs.5214.92,15.0,,3.0,No,Completed,Regular,APPONLY,
ORD-0043081,2025-03-05,2025-03-05 10:43:48,S21,P105,Store,UPI,1,INR 1803.39,5.0,5.0,,No,Completed ,Premium,NONE,sale|app
ORD-0043082,10/12/2025,10/12/2025 17:14:12,S23,P042,Store,UPI,2,6473.09,25.0,2.0,4.7,Yes,Completed,Regular,NONE,
ORD-0043083,"Apr 30, 2026",2026-04-30 18:23:25,S10,P119,Store,UPI,1, 210 ,,4.0,4.9,No,Processing,Regular,APPONLY,bulk|priority
ORD-0043084,2025-09-15,15/09/2025 16:30:02,S20,P112,App,UPI,2,Rs.2931.67,0.0,6.0,3.9,No,Completed ,Regular,NONE,gift|express
ORD-0043085,27/11/2025,2025-11-27 16:38:30,S10,P048,Web,Card,2,INR 4944.68,0.0,3.0,4.0,No,Shipped,New,APPONLY,gift|express
ORD-0043086,"Feb 01, 2026",01/02/2026 17:48:41,S23,P098,STORE ,COD,5,723.93,20.0,4.0,3.5,No,Processing,Regular,FESTIVE,
ORD-0043087,2025-10-10,2025-10-10 13:43:19,S16,P009,STORE , upi ,3, 777 ,0.0,4.0,3.1,N,Completed,New,NONE,sale|app
ORD-0043088,12/04/2026,12/04/2026 11:21:04,S17,P116,Web,UPI,3,Rs.5209.18,15.0,9.0,4.8,No,Shipped,New,APPONLY,
ORD-0043089,"Jun 25, 2025",2025-06-25 19:03:12,S11,P040, APP,UPI,4,INR 4720.76,5.0,6.0,3.8,No,Shipped,Regular,SAVE5,express
ORD-0043090,2025-04-18,18/04/2025 10:21:45,S04,P093, WEB ,Card,5,1531.98,20.0,6.0,3.5,,Completed,New,FESTIVE,new|web
